,level_0,index,row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,rank
404,404,6886,6887,10236,ENSG00000188229,TUBB4B,10383,413.0
405,405,6081,6082,10236,ENSG00000188229,TUBB4B,10383,413.0
406,406,16623,16623,8456,ENSG00000007237,GAS7,8522,414.0
407,407,9938,9938,3334,ENSG00000168830,HTR1E,3354,415.0
408,408,13963,13963,5769,ENSG00000153233,PTPRR,5801,418.0
409,409,12469,12469,4587,ENSG00000134323,MYCN,4613,419.0
410,410,12498,12498,4587,ENSG00000134323,MYCN,4613,419.0
411,411,1652,1653,10069,ENSG00000205927,OLIG2,10215,420.0
412,412,8799,8799,1744,ENSG00000198947,DMD,1756,421.0
413,413,15414,15414,4819,ENSG00000080802,CNOT4,4850,422.0
414,414,2079,2080,9562,ENSG00000083290,ULK2,9706,423.0
415,415,7311,7311,36448,ENSG00000008118,CAMK1G,57172,424.0
416,416,11687,11687,1378,ENSG00000005339,CREBBP,1387,425.0
417,417,15308,15308,29810,ENSG00000120049,KCNIP2,30819,426.0
418,418,12219,12219,2567,ENSG00000135454,B4GALNT1,2583,427.0
419,419,7305,7305,9748,ENSG00000065609,SNAP91,9892,428.0
420,420,8112,8112,6292,ENSG00000149575,SCN2B,6327,429.0
421,421,3279,3280,22622,ENSG00000149970,CNKSR2,22866,430.0
422,422,12444,12444,5185,ENSG00000070087,PFN2,5217,431.0
423,423,1431,1432,773,ENSG00000198216,CACNA1E,777,432.0
424,424,2581,2582,4275,ENSG00000171843,MLLT3,4300,433.0
425,425,15427,15427,1722,ENSG00000211448,DIO2,1734,434.0
426,426,2317,2318,9181,ENSG00000134986,NREP,9315,435.0
427,427,9785,9785,5617,ENSG00000189056,RELN,5649,436.0
428,428,17073,17073,5982,ENSG00000152214,RIT2,6014,437.0
429,429,6039,6040,6860,ENSG00000184144,CNTN2,6900,438.0
430,430,9505,9505,5068,ENSG00000136099,PCDH8,5100,440.0
431,431,3205,3206,5767,ENSG00000155093,PTPRN2,5799,441.0
432,432,3396,3397,40700,ENSG00000151322,NPAS3,64067,442.0
433,433,9921,9921,5781,ENSG00000185129,PURA,5813,443.0
434,434,14281,14281,23120,ENSG00000196914,ARHGEF12,23365,444.0
435,435,11556,11556,11117,ENSG00000118922,KLF12,11278,445.0
436,436,1110,1111,25787,ENSG00000116254,CHD5,26038,446.0
437,437,9729,9729,79476,ENSG00000057019,DCBLD2,131566,447.0
438,438,6282,6283,10613,ENSG00000015171,ZMYND11,10771,448.0
439,439,3030,3031,6764,ENSG00000106089,STX1A,6804,449.0
440,440,13629,13629,6637,ENSG00000106304,SPAM1,6677,450.0
441,441,11261,11261,9812,ENSG00000122254,HS3ST2,9956,451.0
442,442,7074,7074,23458,ENSG00000182985,CADM1,23705,452.0
443,443,6895,6896,7274,ENSG00000130985,UBA1,7317,453.0
444,444,14387,14387,1000,ENSG00000081138,CDH7,1005,454.0
445,445,2000,2001,6611,ENSG00000159140,SON,6651,455.0
446,446,11102,11102,4821,ENSG00000122585,NPY,4852,456.0
447,447,11250,11250,5198,ENSG00000102144,PGK1,5230,457.0
448,448,13239,13239,6421,ENSG00000140600,SH3GL3,6457,458.0
449,449,9433,9433,5044,ENSG00000075891,PAX2,5076,459.0
450,450,4859,4860,792,ENSG00000110680,CALCA,796,460.0
451,451,2998,2999,10517,ENSG00000102974,CTCF,10664,461.0
452,452,11756,11756,7867,ENSG00000124795,DEK,7913,462.0
453,453,8758,8758,2891,ENSG00000113580,NR3C1,2908,463.0
454,454,14993,14993,2550,ENSG00000113327,GABRG2,2566,464.0
455,455,12170,12170,57253,ENSG00000015592,STMN4,81551,465.0
456,456,15791,15791,104,ENSG00000164742,ADCY1,107,466.0
457,457,13490,13490,9648,ENSG00000179833,SERTAD2,9792,467.0
458,458,7201,7201,997,ENSG00000179242,CDH4,1002,468.0
459,459,15416,15416,22874,ENSG00000169635,HIC2,23119,469.0
460,460,13786,13786,7050,ENSG00000095587,TLL2,7093,470.0
461,461,16309,16309,9940,ENSG00000164176,EDIL3,10085,471.0
462,462,8966,8966,10010,ENSG00000130726,TRIM28,10155,472.0
463,463,1702,1703,470,ENSG00000142599,RERE,473,473.0
464,464,15708,15708,5572,ENSG00000169032,MAP2K1,5604,474.0
465,465,10869,10869,3721,ENSG00000129159,KCNC1,3746,475.0
466,466,14267,14267,9244,ENSG00000110076,NRXN2,9379,476.0
467,467,6851,6852,3716,ENSG00000130037,KCNA5,3741,477.0
468,468,4334,4335,1653,ENSG00000109606,DHX15,1665,478.0
469,469,13815,13815,5322,ENSG00000123560,PLP1,5354,480.0
470,470,82,83,3231,ENSG00000165704,HPRT1,3251,481.0
471,471,7754,7754,1804,ENSG00000169676,DRD5,1816,482.0
472,472,2532,2533,2274,ENSG00000176165,FOXG1,2290,483.0
473,473,15827,15827,1183,ENSG00000213719,CLIC1,1192,484.0
474,474,16780,16780,7024,ENSG00000126351,THRA,7067,485.0
475,475,5408,5409,55805,ENSG00000135749,PCNXL2,80003,486.0
476,476,14854,14854,22877,ENSG00000163539,CLASP2,23122,487.0
477,477,12017,12017,34058,ENSG00000165023,DIRAS2,54769,488.0
478,478,1694,1695,9511,ENSG00000171150,SOCS5,9655,489.0
479,479,9501,9501,2759,ENSG00000156052,GNAQ,2776,490.0
480,480,11743,11743,55579,ENSG00000091656,ZFHX4,79776,491.0
481,481,17317,17317,8795,ENSG00000102606,ARHGEF7,8874,492.0
482,482,1791,1792,23374,ENSG00000169006,NTSR2,23620,493.0
483,483,13894,13894,5300,ENSG00000101333,PLCB4,5332,494.0
484,484,11829,11829,36362,ENSG00000091664,SLC17A6,57084,495.0
485,485,5595,5596,1004,ENSG00000140937,CDH11,1009,496.0
486,486,15678,15678,9755,ENSG00000185518,SV2B,9899,497.0
487,487,5445,5446,131,ENSG00000163485,ADORA1,134,498.0
488,488,13045,13045,4268,ENSG00000006432,MAP3K9,4293,500.0
489,489,14107,14107,5283,ENSG00000067225,PKM,5315,501.0
490,490,13087,13087,285,ENSG00000151150,ANK3,288,502.0
491,491,7739,7739,36612,ENSG00000154118,JPH3,57338,503.0
492,492,3596,3597,5421,ENSG00000185668,POU3F1,5453,504.0
493,493,13867,13867,22994,ENSG00000081913,PHLPP1,23239,505.0
494,494,14487,14487,1643,ENSG00000108654,DDX5,1655,506.0
495,495,2182,2183,8989,ENSG00000182979,MTA1,9112,507.0
496,496,12084,12084,22832,ENSG00000005810,MYCBP2,23077,508.0
497,497,8615,8615,37928,ENSG00000112182,BACH2,60468,509.0
498,498,16436,16436,88,ENSG00000135503,ACVR1B,91,510.0
499,499,16928,16928,77539,ENSG00000108018,SORCS1,114815,511.0
500,500,12143,12143,4858,ENSG00000164129,NPY5R,4889,512.0
501,501,8072,8072,23057,ENSG00000179314,WSCD1,23302,513.0
502,502,5997,5998,1642,ENSG00000215301,DDX3X,1654,514.0
503,503,10491,10491,6631,ENSG00000105866,SP4,6671,515.0
504,504,66,67,35147,ENSG00000133169,BEX1,55859,516.0
505,505,12954,12954,23297,ENSG00000100320,RBFOX2,23543,517.0
506,506,9082,9082,3741,ENSG00000177807,KCNJ10,3766,518.0
507,507,4242,4243,10982,ENSG00000169306,IL1RAPL1,11141,519.0
508,508,16512,16512,5832,ENSG00000105649,RAB3A,5864,520.0
509,509,3821,3822,4942,ENSG00000126861,OMG,4974,521.0
510,510,15046,15046,2244,ENSG00000102466,FGF14,2259,522.0
511,511,2041,2042,2894,ENSG00000152822,GRM1,2911,523.0
512,512,8843,8843,4635,ENSG00000196132,MYT1,4661,524.0
513,513,5679,5680,34583,ENSG00000109670,FBXW7,55294,525.0
514,514,5000,5001,1939,ENSG00000143126,CELSR2,1952,526.0
515,515,15482,15482,9601,ENSG00000198597,ZNF536,9745,527.0
516,516,4626,4627,321,ENSG00000134982,APC,324,528.0
517,517,16346,16346,6299,ENSG00000196876,SCN8A,6334,529.0
518,519,11193,11193,2330,ENSG00000086205,FOLH1,2346,530.0
519,518,8294,8294,2330,ENSG00000086205,FOLH1,2346,530.0
520,520,17455,17455,31035,ENSG00000114757,PEX5L,51555,531.0
521,521,7957,7957,11176,ENSG00000164106,SCRG1,11341,532.0
522,522,8471,8471,882,ENSG00000110148,CCKBR,887,533.0
523,523,11899,11899,28687,ENSG00000071575,TRIB2,28951,534.0
524,524,10125,10125,5426,ENSG00000151615,POU4F2,5458,535.0
525,525,159,160,6630,ENSG00000172845,SP3,6670,536.0
526,526,13642,13642,22942,ENSG00000019144,PHLDB1,23187,537.0
527,527,4222,4223,23145,ENSG00000186908,ZDHHC17,23390,538.0
528,528,8504,8504,317,ENSG00000107282,APBA1,320,539.0
529,529,7501,7501,22844,ENSG00000242265,PEG10,23089,540.0
530,530,1758,1759,10941,ENSG00000105323,HNRNPUL1,11100,541.0
531,531,13982,13982,22812,ENSG00000157064,NMNAT2,23057,542.0
532,532,8109,8109,6823,ENSG00000006128,TAC1,6863,543.0
533,533,986,987,5535,ENSG00000142875,PRKACB,5567,544.0
534,534,8687,8687,10405,ENSG00000241685,ARPC1A,10552,545.0
535,535,10816,10816,2659,ENSG00000168546,GFRA2,2675,546.0
536,536,1416,1417,3806,ENSG00000126214,KLC1,3831,547.0
537,537,14965,14965,9034,ENSG00000172500,FIBP,9158,548.0
538,538,14798,14798,22959,ENSG00000170540,ARL6IP1,23204,549.0
539,539,2558,2559,6441,ENSG00000196470,SIAH1,6477,550.0
540,540,5295,5296,23060,ENSG00000164398,ACSL6,23305,551.0
541,541,7701,7701,9715,ENSG00000143702,CEP170,9859,552.0
542,542,9848,9848,36859,ENSG00000019505,SYT13,57586,553.0
543,543,2087,2088,5663,ENSG00000136930,PSMB7,5695,554.0
544,544,12757,12757,7404,ENSG00000163032,VSNL1,7447,555.0
545,545,14944,14944,22594,ENSG00000146083,RNF44,22838,557.0
546,546,6128,6129,771,ENSG00000151067,CACNA1C,775,558.0
547,547,5868,5869,771,ENSG00000151067,CACNA1C,775,558.0
548,548,11973,11973,2966,ENSG00000061918,GUCY1B3,2983,560.0
549,549,10482,10482,25585,ENSG00000164190,NIPBL,25836,561.0
550,550,11683,11683,5660,ENSG00000159377,PSMB4,5692,562.0
551,551,15055,15055,2158,ENSG00000164434,FABP7,2173,563.0
552,552,812,813,38107,ENSG00000116183,PAPPA2,60676,564.0
553,553,12537,12537,30803,ENSG00000095787,WAC,51322,565.0
554,554,6004,6005,4186,ENSG00000143995,MEIS1,4211,566.0
555,555,9553,9553,8709,ENSG00000076344,RGS11,8786,567.0
556,556,12499,12499,25697,ENSG00000170852,KBTBD2,25948,568.0
557,557,2743,2744,865,ENSG00000102924,CBLN1,869,569.0
558,558,14934,14934,9197,ENSG00000118276,B4GALT6,9331,570.0
559,559,8720,8720,76941,ENSG00000100505,TRIM9,114088,571.0
560,560,2226,2227,9505,ENSG00000136828,RALGPS1,9649,572.0
561,561,9813,9813,9951,ENSG00000115091,ACTR3,10096,573.0
562,562,4059,4060,10330,ENSG00000170035,UBE2E3,10477,574.0
563,563,2811,2812,10330,ENSG00000170035,UBE2E3,10477,574.0
564,564,3846,3847,9834,ENSG00000100387,RBX1,9978,575.0
565,565,3198,3199,22579,ENSG00000143033,MTF2,22823,576.0
566,566,14909,14909,1203,ENSG00000175416,CLTB,1212,577.0
567,567,10832,10832,9964,ENSG00000163466,ARPC2,10109,578.0
568,568,9808,9808,6380,ENSG00000065559,MAP2K4,6416,579.0
569,569,10558,10558,3738,ENSG00000157542,KCNJ6,3763,580.0
570,570,4176,4177,6619,ENSG00000124766,SOX4,6659,581.0
571,571,8926,8926,9218,ENSG00000145147,SLIT2,9353,582.0
572,572,6100,6101,5693,ENSG00000011304,PTBP1,5725,583.0
573,573,7585,7585,7124,ENSG00000111669,TPI1,7167,584.0
574,574,13851,13851,4057,ENSG00000155130,MARCKS,4082,585.0
575,575,12904,12904,2813,ENSG00000146360,GPR6,2830,586.0
576,576,2870,2871,10442,ENSG00000175550,DRAP1,10589,587.0
577,577,214,215,3079,ENSG00000010818,HIVEP2,3097,588.0
578,578,1945,1946,8454,ENSG00000128708,HAT1,8520,589.0
579,579,1838,1839,9713,ENSG00000135837,CEP350,9857,590.0
580,580,1020,1021,2768,ENSG00000162188,GNG3,2785,591.0
581,581,10384,10384,7741,ENSG00000139625,MAP3K12,7786,592.0
582,582,13515,13515,22756,ENSG00000163625,WDFY3,23001,593.0
583,583,13855,13855,7965,ENSG00000119508,NR4A3,8013,594.0
584,584,5712,5713,5676,ENSG00000175166,PSMD2,5708,595.0
585,585,8940,8940,999,ENSG00000113361,CDH6,1004,596.0
586,586,11797,11797,4856,ENSG00000185149,NPY2R,4887,597.0
587,587,12074,12074,27073,ENSG00000102290,PCDH11X,27328,598.0
588,588,2578,2579,2887,ENSG00000150086,GRIN2B,2904,599.0
589,589,9653,9653,7279,ENSG00000131508,UBE2D2,7322,600.0
590,590,6219,6220,32934,ENSG00000008277,ADAM22,53616,601.0
591,591,2748,2749,1847,ENSG00000157540,DYRK1A,1859,602.0
592,592,4549,4550,4145,ENSG00000143384,MCL1,4170,603.0
593,593,695,696,5090,ENSG00000175426,PCSK1,5122,604.0
594,594,9403,9403,2264,ENSG00000088832,FKBP1A,2280,605.0
595,595,15891,15891,22827,ENSG00000002746,HECW1,23072,606.0
596,596,5062,5063,11029,ENSG00000159409,CELF3,11189,607.0
597,597,11461,11461,9764,ENSG00000138757,G3BP2,9908,608.0
598,598,10320,10320,35420,ENSG00000251664,PCDHA12,56137,609.0
599,599,2071,2072,6885,ENSG00000196628,TCF4,6925,610.0
600,600,12961,12961,37777,ENSG00000126950,TMEM35,59353,611.0
601,601,4186,4187,10096,ENSG00000197584,KCNMB2,10242,612.0
602,602,6970,6970,5546,ENSG00000154229,PRKCA,5578,613.0
603,603,8136,8136,3188,ENSG00000121905,HPCA,3208,614.0
604,604,9717,9717,1883,ENSG00000158813,EDA,1896,615.0
605,605,3585,3586,22867,ENSG00000100354,TNRC6B,23112,616.0
606,606,14816,14816,22680,ENSG00000084764,MAPRE3,22924,617.0
607,607,16380,16380,2764,ENSG00000128266,GNAZ,2781,618.0
608,608,5478,5479,5555,ENSG00000184304,PRKD1,5587,619.0
609,609,12103,12103,9771,ENSG00000172379,ARNT2,9915,620.0
610,610,11941,11941,10235,ENSG00000104833,TUBB4A,10382,621.0
611,611,7368,7368,22754,ENSG00000079841,RIMS1,22999,622.0
612,612,1622,1623,10829,ENSG00000121022,COPS5,10987,623.0
613,613,6425,6426,778,ENSG00000067191,CACNB1,782,624.0
614,614,8623,8623,7000,ENSG00000092969,TGFB2,7042,625.0
615,615,5164,5165,2243,ENSG00000129682,FGF13,2258,626.0
616,616,2579,2580,7224,ENSG00000182670,TTC3,7267,627.0
617,617,12245,12245,23520,ENSG00000125848,FLRT3,23767,628.0
618,618,13635,13635,9311,ENSG00000071054,MAP4K4,9448,630.0
619,619,16788,16788,3460,ENSG00000140443,IGF1R,3480,631.0
620,620,16899,16899,3460,ENSG00000140443,IGF1R,3480,631.0
621,621,10422,10422,9644,ENSG00000170873,MTSS1,9788,632.0
622,622,2374,2375,3812,ENSG00000108424,KPNB1,3837,633.0
623,623,3996,3997,5039,ENSG00000185345,PARK2,5071,634.0
624,624,2362,2363,10911,ENSG00000091428,RAPGEF4,11069,635.0
625,625,14296,14296,7663,ENSG00000163848,ZNF148,7707,636.0
626,626,15781,15781,27075,ENSG00000072133,RPS6KA6,27330,637.0
627,627,53,54,30297,ENSG00000166503,HDGFRP3,50810,638.0
628,628,1643,1644,22597,ENSG00000107560,RAB11FIP2,22841,640.0
629,629,16985,16985,23527,ENSG00000100425,BRD1,23774,641.0
630,630,6431,6432,35621,ENSG00000111218,PRMT8,56341,642.0
631,631,13696,13696,83588,ENSG00000198369,SPRED2,200734,643.0
632,632,5588,5589,83493,ENSG00000105767,CADM4,199731,644.0
633,633,16911,16911,11152,ENSG00000105669,COPE,11316,645.0
634,634,8488,8488,9087,ENSG00000108231,LGI1,9211,646.0
635,635,8595,8595,3700,ENSG00000177606,JUN,3725,647.0
636,636,10412,10412,2476,ENSG00000170820,FSHR,2492,648.0
637,637,15065,15065,4633,ENSG00000058272,PPP1R12A,4659,649.0
638,638,5254,5255,4143,ENSG00000101977,MCF2,4168,650.0
639,639,4281,4282,5879,ENSG00000125249,RAP2A,5911,652.0
640,640,11639,11639,5422,ENSG00000184486,POU3F2,5454,653.0
641,641,8482,8482,1485,ENSG00000066032,CTNNA2,1496,654.0
642,642,9067,9067,57627,ENSG00000099715,PCDH11Y,83259,655.0
643,643,1437,1438,23522,ENSG00000126500,FLRT1,23769,656.0
644,644,8065,8065,8487,ENSG00000134107,BHLHE40,8553,657.0
645,645,3959,3960,8949,ENSG00000134873,CLDN10,9071,658.0
646,646,2533,2534,6772,ENSG00000136854,STXBP1,6812,659.0
647,647,14376,14376,22659,ENSG00000132640,BTBD3,22903,660.0
648,648,16388,16388,7280,ENSG00000109332,UBE2D3,7323,661.0
649,649,10732,10732,7280,ENSG00000109332,UBE2D3,7323,661.0
650,650,14683,14683,1800,ENSG00000184845,DRD1,1812,662.0
651,651,3669,3670,25808,ENSG00000187672,ERC2,26059,663.0
652,652,14589,14589,33504,ENSG00000147481,SNTG1,54212,664.0
653,653,9332,9332,2547,ENSG00000187730,GABRD,2563,665.0
654,654,2335,2336,5078,ENSG00000120265,PCMT1,5110,666.0
655,655,3495,3496,3281,ENSG00000086061,DNAJA1,3301,667.0
656,656,15724,15724,1948,ENSG00000135625,EGR4,1961,669.0
657,657,13496,13496,23082,ENSG00000049759,NEDD4L,23327,670.0
658,658,6724,6725,10151,ENSG00000115266,APC2,10297,671.0
659,659,1174,1175,1968,ENSG00000100664,EIF5,1983,672.0
660,660,4442,4443,810,ENSG00000152495,CAMK4,814,673.0
661,661,13271,13271,30528,ENSG00000177511,ST8SIA3,51046,674.0
662,662,12309,12309,34479,ENSG00000196368,NUDT11,55190,675.0
663,663,7899,7899,374,ENSG00000134287,ARF3,377,676.0
664,664,17440,17440,9125,ENSG00000100784,RPS6KA5,9252,677.0
665,665,12695,12695,22802,ENSG00000083642,PDS5B,23047,678.0
666,666,1171,1172,31032,ENSG00000119396,RAB14,51552,679.0
667,667,12431,12431,29675,ENSG00000172733,PURG,29942,680.0
668,668,532,533,5495,ENSG00000078304,PPP2R5C,5527,681.0
669,669,2023,2024,9127,ENSG00000007402,CACNA2D2,9254,683.0
670,670,11279,11279,6813,ENSG00000008056,SYN1,6853,684.0
671,671,5621,5622,10382,ENSG00000078114,NEBL,10529,685.0
672,672,2616,2617,10465,ENSG00000110171,TRIM3,10612,686.0
673,673,7147,7147,58204,ENSG00000104490,NCALD,83988,687.0
674,674,8825,8825,9688,ENSG00000176049,JAKMIP2,9832,688.0
675,675,6648,6649,889,ENSG00000118971,CCND2,894,689.0
676,676,13424,13424,6549,ENSG00000184347,SLIT3,6586,690.0
677,677,13964,13964,40770,ENSG00000172350,ABCG4,64137,691.0
678,678,1156,1157,31072,ENSG00000197323,TRIM33,51592,692.0
679,679,17045,17045,7291,ENSG00000177889,UBE2N,7334,693.0
680,680,9476,9476,10765,ENSG00000113387,SUB1,10923,694.0
681,681,4783,4784,22929,ENSG00000140948,ZCCHC14,23174,695.0
682,682,7564,7564,5662,ENSG00000142507,PSMB6,5694,696.0
683,683,5860,5861,8577,ENSG00000090539,CHRD,8646,697.0
684,684,4064,4065,10064,ENSG00000197579,TOPORS,10210,698.0
685,685,12377,12377,7058,ENSG00000112333,NR2E1,7101,699.0
686,686,8291,8291,34989,ENSG00000116871,MAP7D1,55700,700.0
687,687,13624,13624,5829,ENSG00000138069,RAB1A,5861,701.0
688,688,3465,3466,2247,ENSG00000179399,GPC5,2262,702.0
689,689,4631,4632,9978,ENSG00000188042,ARL4C,10123,703.0
690,690,4041,4042,6620,ENSG00000134532,SOX5,6660,704.0
691,691,2520,2521,9901,ENSG00000013619,MAMLD1,10046,705.0
692,692,17120,17120,1146,ENSG00000105254,TBCB,1155,706.0
693,693,15108,15108,1730,ENSG00000132535,DLG4,1742,707.0
694,694,15335,15335,797,ENSG00000198668,CALM1,801,708.0
695,695,11923,11923,4020,ENSG00000185565,LSAMP,4045,709.0
696,696,5129,5130,6163,ENSG00000071242,RPS6KA2,6196,711.0
697,697,5047,5048,34368,ENSG00000153266,FEZF2,55079,712.0
698,698,13555,13555,4898,ENSG00000153234,NR4A2,4929,713.0
699,699,16086,16086,9561,ENSG00000147488,ST18,9705,714.0
700,700,17051,17051,27003,ENSG00000170860,LSM3,27258,715.0
701,701,7959,7959,8337,ENSG00000107242,PIP5K1B,8395,717.0
702,702,17460,17460,4659,ENSG00000154654,NCAM2,4685,718.0
703,703,2458,2459,57265,ENSG00000116667,C1orf21,81563,719.0
704,704,10174,10174,7048,ENSG00000106829,TLE4,7091,720.0
705,705,11718,11718,2828,ENSG00000172209,GPR22,2845,721.0
706,706,845,846,7504,ENSG00000156925,ZIC3,7547,722.0
707,707,12404,12404,26930,ENSG00000162946,DISC1,27185,723.0
708,708,13375,13375,5978,ENSG00000163914,RHO,6010,724.0
709,709,15989,15989,8459,ENSG00000149091,DGKZ,8525,725.0
710,710,17561,17561,26037,ENSG00000154027,AK5,26289,727.0
711,711,12101,12101,28842,ENSG00000104112,SCG3,29106,728.0
712,712,11777,11777,3761,ENSG00000184156,KCNQ3,3786,729.0
713,713,1346,1347,2877,ENSG00000182771,GRID1,2894,730.0
714,714,3717,3718,5014,ENSG00000140479,PCSK6,5046,731.0
715,715,13995,13995,41840,ENSG00000128045,RASL11B,65997,732.0
716,716,13234,13234,2544,ENSG00000163288,GABRB1,2560,733.0
717,717,9515,9515,90146,ENSG00000185728,YTHDF3,253943,734.0
718,718,13254,13254,7025,ENSG00000151090,THRB,7068,735.0
719,719,3529,3530,35954,ENSG00000175352,NRIP3,56675,736.0
720,720,15700,15700,6293,ENSG00000153253,SCN3A,6328,737.0
721,721,2070,2071,29703,ENSG00000151967,SCHIP1,29970,738.0
722,722,2381,2382,25748,ENSG00000105270,CLIP3,25999,739.0
723,723,4189,4190,23144,ENSG00000123066,MED13L,23389,740.0
724,724,3634,3635,2818,ENSG00000132975,GPR12,2835,741.0
725,725,9829,9829,6588,ENSG00000125835,SNRPB,6628,742.0
726,726,6685,6686,544,ENSG00000130294,KIF1A,547,743.0
727,727,8910,8910,22909,ENSG00000020129,NCDN,23154,744.0
728,728,16628,16628,4011,ENSG00000081479,LRP2,4036,745.0
729,729,10642,10642,3170,ENSG00000165119,HNRNPK,3190,746.0
730,730,12629,12629,8987,ENSG00000108389,MTMR4,9110,747.0
731,731,13356,13356,8059,ENSG00000205683,DPF3,8110,749.0
732,732,10089,10089,6558,ENSG00000127616,SMARCA4,6597,751.0
733,733,487,488,55836,ENSG00000178662,CSRNP3,80034,752.0
734,734,4789,4790,10688,ENSG00000112541,PDE10A,10846,753.0
735,735,7337,7337,624,ENSG00000176697,BDNF,627,754.0
736,736,16630,16630,3702,ENSG00000130522,JUND,3727,756.0
737,737,15483,15483,8871,ENSG00000184897,H1FX,8971,758.0
738,738,5742,5743,1005,ENSG00000154162,CDH12,1010,759.0
739,739,12756,12756,633,ENSG00000151746,BICD1,636,760.0
740,740,16660,16660,33499,ENSG00000100433,KCNK10,54207,761.0
741,741,3581,3582,2961,ENSG00000048545,GUCA1A,2978,762.0
742,742,1623,1624,354,ENSG00000146950,SHROOM2,357,763.0
743,743,16384,16384,4954,ENSG00000082556,OPRK1,4986,764.0
744,744,4794,4795,4638,ENSG00000138386,NAB1,4664,765.0
745,745,10136,10136,10793,ENSG00000108468,CBX1,10951,766.0
746,746,16853,16853,8436,ENSG00000144283,PKP4,8502,767.0
747,747,5043,5044,1288,ENSG00000112280,COL9A1,1297,768.0
748,748,16253,16253,10090,ENSG00000125944,HNRNPR,10236,769.0
749,749,6097,6098,4790,ENSG00000125820,NKX2-2,4821,771.0
750,750,12707,12707,7488,ENSG00000108953,YWHAE,7531,772.0
751,751,2429,2430,5505,ENSG00000119414,PPP6C,5537,773.0
752,752,17307,17307,7502,ENSG00000152977,ZIC1,7545,774.0
753,753,12717,12717,5948,ENSG00000009413,REV3L,5980,775.0
754,754,13289,13289,1106,ENSG00000089199,CHGB,1114,776.0
755,755,7609,7609,29978,ENSG00000141503,MINK1,50488,777.0
756,756,2181,2182,4015,ENSG00000070018,LRP6,4040,778.0
757,757,576,577,6014,ENSG00000204256,BRD2,6046,779.0
758,758,14900,14900,10432,ENSG00000138162,TACC2,10579,780.0
759,759,12983,12983,26832,ENSG00000109956,B3GAT1,27087,781.0
760,760,14878,14878,5656,ENSG00000101182,PSMA7,5688,782.0
761,761,16232,16232,28854,ENSG00000109832,DDX25,29118,783.0
762,762,3326,3327,3212,ENSG00000128652,HOXD3,3232,785.0
763,763,13301,13301,25538,ENSG00000105696,TMEM59L,25789,786.0
764,764,13758,13758,223,ENSG00000149925,ALDOA,226,787.0
765,765,3171,3172,223,ENSG00000149925,ALDOA,226,787.0
766,766,11446,11446,9721,,TRIL,9865,788.0
767,767,14380,14380,23521,ENSG00000185070,FLRT2,23768,789.0
768,768,14223,14223,55501,ENSG00000165061,ZMAT4,79698,790.0
769,769,17189,17189,83710,ENSG00000196230,TUBB,203068,791.0
770,770,14788,14788,3752,ENSG00000171303,KCNK3,3777,792.0
771,771,16552,16552,4649,ENSG00000186310,NAP1L3,4675,793.0
772,772,10677,10677,5670,ENSG00000165916,PSMC3,5702,794.0
773,773,15630,15630,9976,ENSG00000138107,ACTR1A,10121,795.0
774,774,1676,1677,1838,ENSG00000184545,DUSP8,1850,796.0
775,775,5283,5284,8614,ENSG00000111786,SRSF9,8683,797.0
776,776,6215,6216,41879,ENSG00000104643,MTMR9,66036,798.0
777,777,11050,11050,90401,ENSG00000172260,NEGR1,257194,799.0
778,778,3532,3533,6263,ENSG00000165821,SALL2,6297,800.0
779,779,15768,15768,22778,ENSG00000172765,TMCC1,23023,801.0
780,780,7846,7846,3683,ENSG00000150995,ITPR1,3708,802.0
781,781,13172,13172,259,ENSG00000123505,AMD1,262,804.0
782,782,11002,11002,6219,ENSG00000139970,RTN1,6252,805.0
783,783,7280,7280,2092,ENSG00000120705,ETF1,2107,806.0
784,784,15995,15995,9038,ENSG00000157680,DGKI,9162,807.0
785,785,14794,14794,5031,ENSG00000077264,PAK3,5063,808.0
786,786,7830,7830,55024,ENSG00000105255,FSD1,79187,809.0
787,787,869,870,90133,ENSG00000172292,CERS6,253782,810.0
788,788,2456,2457,1442,ENSG00000141551,CSNK1D,1453,811.0
789,789,9270,9270,30789,ENSG00000132563,REEP2,51308,812.0
